timestamp,pool_price_cad_per_mwh,ail_mw,wind_mw
2024-04-09 16:00:00,36.15,10147,2410.8650890000004
2024-04-09 17:00:00,31.41,10149,2478.9890797
2024-04-09 18:00:00,30.98,10063,2655.6578498999997
2024-04-09 19:00:00,30.24,10049,2969.1822806000005
2024-04-09 20:00:00,31.04,10134,2981.0013857999998
2024-04-09 21:00:00,28.57,10134,3203.6401485
2024-04-09 22:00:00,38.4,9897,2605.7116391
2024-04-09 23:00:00,48.09,9641,2346.3665538999994
2024-04-10 00:00:00,44.0,9457,2360.7647572
2024-04-10 01:00:00,42.74,9344,2388.6169181
2024-04-10 02:00:00,31.12,9253,2460.2494853999997
2024-04-10 03:00:00,30.96,9260,2528.8670477000005
2024-04-10 04:00:00,31.25,9284,2459.3235431999997
2024-04-10 05:00:00,37.59,9426,2268.3766232
2024-04-10 06:00:00,43.08,9765,2193.3370231000004
2024-04-10 07:00:00,40.28,10054,2107.1862008000003
2024-04-10 08:00:00,31.74,10155,1989.4903696000001
2024-04-10 09:00:00,27.41,10171,1775.3138034000006
2024-04-10 10:00:00,28.98,10157,1805.6398682999998
2024-04-10 11:00:00,28.71,10167,1892.1876204
2024-04-10 12:00:00,24.27,10131,1991.6054534
2024-04-10 13:00:00,26.39,10112,1997.0001351
2024-04-10 14:00:00,31.08,10070,1968.4963168000004
2024-04-10 15:00:00,31.66,10035,1886.3478496999999
2024-04-10 16:00:00,31.56,10057,1753.9077883999998
2024-04-10 17:00:00,24.55,10022,1642.9586349
2024-04-10 18:00:00,28.46,9809,1457.0846239
2024-04-10 19:00:00,226.65,9698,1029.6056247000001
2024-04-10 20:00:00,564.42,9732,661.8192893999999
2024-04-10 21:00:00,531.58,9625,546.7635274000002
2024-04-10 22:00:00,341.27,9381,515.6078273999999
2024-04-10 23:00:00,56.88,9179,610.0479378000001
2024-04-11 00:00:00,48.71,9101,697.4255108000002
2024-04-11 01:00:00,64.86,9020,753.4951792000002
2024-04-11 02:00:00,59.31,8997,840.3880067999999
2024-04-11 03:00:00,42.1,9005,931.5007516000002
2024-04-11 04:00:00,41.21,9046,1013.7696272000001
2024-04-11 05:00:00,41.54,9272,1207.4523883999998
2024-04-11 06:00:00,48.62,9620,1436.5954832
2024-04-11 07:00:00,39.57,9960,1638.3485335999999
2024-04-11 08:00:00,26.31,10037,1546.6724969000002
2024-04-11 09:00:00,32.45,9996,1263.5473410999998
2024-04-11 10:00:00,32.57,10001,1361.2538582000004
2024-04-11 11:00:00,37.92,10007,1378.6345387000001
2024-04-11 12:00:00,48.26,9992,1432.1896819999997
2024-04-11 13:00:00,146.91,9985,1436.0034
2024-04-11 14:00:00,48.44,9887,1632.8327826000002
2024-04-11 15:00:00,31.58,9858,1686.1234611
2024-04-11 16:00:00,38.21,9850,1647.2675202
2024-04-11 17:00:00,69.17,9871,1774.0617435000001
2024-04-11 18:00:00,32.66,9698,2029.4547573999998
2024-04-11 19:00:00,25.55,9664,2320.4226303
2024-04-11 20:00:00,22.74,9893,2754.023409200001
2024-04-11 21:00:00,22.97,9886,3007.977168
2024-04-11 22:00:00,23.75,9629,2883.4979068999996
2024-04-11 23:00:00,27.7,9328,2767.0636196999994
2024-04-12 00:00:00,28.13,9101,2602.0714138999997
2024-04-12 01:00:00,30.95,8938,2461.7103444
2024-04-12 02:00:00,30.97,8918,2486.1226844000003
2024-04-12 03:00:00,30.22,8887,2590.2608973000006
2024-04-12 04:00:00,28.35,8924,2663.4722473
2024-04-12 05:00:00,28.98,9066,2603.495673
2024-04-12 06:00:00,32.33,9413,2330.2539983999995
2024-04-12 07:00:00,42.13,9649,1982.8342336
2024-04-12 08:00:00,39.03,9779,1667.1447784999998
2024-04-12 09:00:00,45.03,9877,1392.1630220000002
2024-04-12 10:00:00,35.45,9880,1479.8895200000006
2024-04-12 11:00:00,26.31,9933,1535.8480717999998
2024-04-12 12:00:00,19.39,9929,1694.8575022000005
2024-04-12 13:00:00,22.85,9954,1781.9129320999998
2024-04-12 14:00:00,23.6,9965,2021.7919402000002
2024-04-12 15:00:00,25.06,9835,2062.8830478
2024-04-12 16:00:00,23.5,9870,2126.5901116999994
2024-04-12 17:00:00,16.59,9884,2178.24897
2024-04-12 18:00:00,11.84,9680,2122.1613092
2024-04-12 19:00:00,27.95,9593,1794.3621526000004
2024-04-12 20:00:00,38.83,9614,1640.4061578000003
2024-04-12 21:00:00,29.52,9666,1856.8470840999996
2024-04-12 22:00:00,8.67,9500,2236.0021951000003
2024-04-12 23:00:00,14.84,9241,2539.8768278
2024-04-13 00:00:00,20.7,9055,2388.3914089000004
2024-04-13 01:00:00,38.69,8952,2073.5452559
2024-04-13 02:00:00,61.43,8925,1909.0368822
2024-04-13 03:00:00,108.45,8894,1490.4659998999998
2024-04-13 04:00:00,147.81,8864,1297.7061641999999
2024-04-13 05:00:00,48.87,8938,1346.9847953
2024-04-13 06:00:00,75.47,9082,1318.6395099
2024-04-13 07:00:00,33.07,9184,1310.3964586999998
2024-04-13 08:00:00,32.19,9396,1017.5145669
2024-04-13 09:00:00,32.65,9531,782.9083544000002
2024-04-13 10:00:00,33.06,9607,748.7413690999999
2024-04-13 11:00:00,31.65,9599,859.4233159000001
2024-04-13 12:00:00,30.54,9593,1091.4901981
2024-04-13 13:00:00,24.97,9555,1292.0182922999998
2024-04-13 14:00:00,24.15,9561,1360.8914980999998
2024-04-13 15:00:00,29.4,9534,1286.4561502000004
2024-04-13 16:00:00,30.34,9547,1265.4778947
2024-04-13 17:00:00,31.67,9580,1049.0030508000002
2024-04-13 18:00:00,35.33,9442,879.5047947
2024-04-13 19:00:00,58.69,9390,1016.4083698000003
2024-04-13 20:00:00,46.58,9484,1452.3633877000004
2024-04-13 21:00:00,39.35,9593,1806.1340657
2024-04-13 22:00:00,36.66,9478,1914.5247699
2024-04-13 23:00:00,33.07,9285,2013.6632407000002
2024-04-14 00:00:00,28.89,9131,2159.1961622999997
2024-04-14 01:00:00,32.81,8997,1939.8594944000004
2024-04-14 02:00:00,36.67,8940,1887.0644002
2024-04-14 03:00:00,33.65,8941,1970.8819224
2024-04-14 04:00:00,31.79,8989,1926.8446817000004
2024-04-14 05:00:00,34.07,9040,1790.3757988999996
2024-04-14 06:00:00,49.48,9090,1603.7249269000004
2024-04-14 07:00:00,32.13,9138,1445.6431901
2024-04-14 08:00:00,32.26,9276,925.0785151999999
2024-04-14 09:00:00,37.03,9411,633.5864189
2024-04-14 10:00:00,37.18,9483,718.8755966999998
2024-04-14 11:00:00,27.03,9507,819.2320981
2024-04-14 12:00:00,25.99,9526,770.232352
2024-04-14 13:00:00,31.23,9511,666.4598767
2024-04-14 14:00:00,34.21,9487,506.5275152999999
2024-04-14 15:00:00,37.03,9527,322.85821089999996
2024-04-14 16:00:00,66.64,9586,225.60421340000002
2024-04-14 17:00:00,85.74,9647,250.96368859999998
2024-04-14 18:00:00,658.48,9531,440.35781730000014
2024-04-14 19:00:00,551.17,9444,771.6212961000001
2024-04-14 20:00:00,136.35,9564,1345.9292418000002
2024-04-14 21:00:00,33.08,9676,1652.3449311000002
2024-04-14 22:00:00,32.57,9499,1762.9849935999998
2024-04-14 23:00:00,71.13,9216,1766.4590604999999
2024-04-15 00:00:00,72.94,9046,1818.8561817999998
2024-04-15 01:00:00,42.2,8925,1818.9432031
2024-04-15 02:00:00,31.57,8816,1862.9671430999995
2024-04-15 03:00:00,30.38,8806,1987.8473848999997
2024-04-15 04:00:00,30.46,8819,1916.8712138
2024-04-15 05:00:00,40.82,8986,1673.0746891000006
2024-04-15 06:00:00,152.3,9411,1647.5476133999998
2024-04-15 07:00:00,41.52,9718,1824.5138515000003
2024-04-15 08:00:00,68.53,9905,1555.2934469000002
2024-04-15 09:00:00,119.07,9982,1222.6016599999998
2024-04-15 10:00:00,61.92,10089,1382.4923707000003
2024-04-15 11:00:00,32.67,10144,1564.8620772
2024-04-15 12:00:00,26.45,10222,1781.6584206
2024-04-15 13:00:00,31.79,10203,1708.7073783
2024-04-15 14:00:00,34.7,10128,1580.6338711
2024-04-15 15:00:00,32.66,10150,1539.9122177000002
2024-04-15 16:00:00,25.19,10213,1840.9425846000004
2024-04-15 17:00:00,23.36,10223,1957.8662269000001
2024-04-15 18:00:00,24.49,10053,2289.813164
2024-04-15 19:00:00,24.57,10076,2608.8268151
2024-04-15 20:00:00,23.86,10107,2889.2110449
2024-04-15 21:00:00,31.26,10057,2582.5610928
2024-04-15 22:00:00,88.1,9773,2340.2664087000003
2024-04-15 23:00:00,30.74,9542,2746.730797199999
2024-04-16 00:00:00,26.49,9364,2659.4319343999996
2024-04-16 01:00:00,40.83,9290,2289.600125
2024-04-16 02:00:00,75.0,9226,1954.1934324000001
2024-04-16 03:00:00,169.99,9180,1673.2259038999998
2024-04-16 04:00:00,264.85,9165,1551.5997297
2024-04-16 05:00:00,107.48,9359,1553.2901042000005
2024-04-16 06:00:00,50.99,9808,1718.1253152
2024-04-16 07:00:00,97.25,10169,1626.2705352999997
2024-04-16 08:00:00,63.96,10218,1699.6778514999999
2024-04-16 09:00:00,39.28,10253,1979.4951001999998
2024-04-16 10:00:00,31.03,10296,2139.7842545
2024-04-16 11:00:00,40.64,10415,2207.5401819999997
2024-04-16 12:00:00,30.55,10447,2451.3977821999997
2024-04-16 13:00:00,23.07,10406,2701.6520964
2024-04-16 14:00:00,3.6,10422,2791.508766000001
2024-04-16 15:00:00,0.0,10413,2838.7144502
2024-04-16 16:00:00,14.68,10462,2784.7543637
2024-04-16 17:00:00,26.75,10437,2669.5722867
2024-04-16 18:00:00,24.95,10319,2731.6315276000005
2024-04-16 19:00:00,30.88,10299,2802.8191689000005
2024-04-16 20:00:00,31.73,10362,2853.7647672999997
2024-04-16 21:00:00,32.93,10330,2890.6677919000012
2024-04-16 22:00:00,34.37,10113,2886.9444231
2024-04-16 23:00:00,25.4,9840,3081.8719175
2024-04-17 00:00:00,17.17,9642,3345.3791959
2024-04-17 01:00:00,17.45,9559,3368.439066400001
2024-04-17 02:00:00,22.76,9551,3252.8052906999997
2024-04-17 03:00:00,22.02,9527,3292.526757100001
2024-04-17 04:00:00,22.68,9591,3308.7958687000005
2024-04-17 05:00:00,23.23,9740,3396.8588520000003
2024-04-17 06:00:00,30.76,10077,3367.4415831999995
2024-04-17 07:00:00,29.57,10387,3383.2951521
2024-04-17 08:00:00,25.86,10410,3211.2625247000005
2024-04-17 09:00:00,17.28,10477,3204.1319677000006
2024-04-17 10:00:00,9.82,10486,3112.5698946000007
2024-04-17 11:00:00,18.27,10441,3011.7150779000003
2024-04-17 12:00:00,14.22,10355,2956.8002562999995
2024-04-17 13:00:00,20.04,10398,2878.379633
2024-04-17 14:00:00,21.14,10373,2793.4790858999995
2024-04-17 15:00:00,21.89,10362,2713.686554299999
2024-04-17 16:00:00,24.11,10438,2545.1625195
2024-04-17 17:00:00,12.62,10358,2462.8070503999993
2024-04-17 18:00:00,15.54,10262,2449.0509472
2024-04-17 19:00:00,26.97,10277,2681.7009799999996
2024-04-17 20:00:00,28.7,10306,2824.0643184
2024-04-17 21:00:00,34.29,10333,2627.6871902999997
2024-04-17 22:00:00,35.86,10065,2505.500037999999
2024-04-17 23:00:00,37.38,9768,2379.4857014999993
2024-04-18 00:00:00,37.71,9577,2219.9881577
2024-04-18 01:00:00,35.33,9454,2239.9461328
2024-04-18 02:00:00,37.37,9421,2302.2315603000006
2024-04-18 03:00:00,38.51,9402,2251.4688516
2024-04-18 04:00:00,38.56,9418,2123.8957401000002
2024-04-18 05:00:00,38.1,9560,2029.7614723999995
2024-04-18 06:00:00,73.34,9892,2079.3067217000003
2024-04-18 07:00:00,100.0,10174,2000.3645525000002
2024-04-18 08:00:00,49.4,10291,1657.7414453
2024-04-18 09:00:00,22.21,10453,2052.3540808000002
2024-04-18 10:00:00,15.63,10468,2185.8738327000005
2024-04-18 11:00:00,22.46,10502,2179.536392
2024-04-18 12:00:00,26.79,10443,2221.3093483
2024-04-18 13:00:00,23.23,10440,2258.9307347
2024-04-18 14:00:00,21.3,10375,2296.1479560000002
2024-04-18 15:00:00,21.28,10439,2331.1761072
2024-04-18 16:00:00,30.98,10452,2244.7466547000004
2024-04-18 17:00:00,31.0,10467,2072.9795048
2024-04-18 18:00:00,23.32,10312,2150.8520419999995
2024-04-18 19:00:00,33.24,10233,2136.1500637999993
2024-04-18 20:00:00,43.12,10259,1984.1549585
2024-04-18 21:00:00,80.52,10255,1836.1957195
2024-04-18 22:00:00,45.0,9985,1618.4145099000002
2024-04-18 23:00:00,41.44,9670,1442.0093706999999
2024-04-19 00:00:00,70.25,9464,1181.6018523999999
2024-04-19 01:00:00,68.42,9266,1017.0646706
2024-04-19 02:00:00,64.52,9176,921.2096313999998
2024-04-19 03:00:00,38.09,9241,1099.6011071
2024-04-19 04:00:00,34.52,9291,1136.3100666000003
2024-04-19 05:00:00,45.24,9450,1034.8126641
2024-04-19 06:00:00,206.38,9691,974.2267459000002
2024-04-19 07:00:00,311.4,9904,820.1223680999998
2024-04-19 08:00:00,63.3,10089,666.5900126000001
2024-04-19 09:00:00,31.94,10178,574.0172776
2024-04-19 10:00:00,30.77,10212,628.8207611
2024-04-19 11:00:00,31.34,10137,528.9523952000001
2024-04-19 12:00:00,32.04,10044,354.5407381
2024-04-19 13:00:00,32.72,10008,250.02228950000006
2024-04-19 14:00:00,33.25,9893,187.05869840000003
2024-04-19 15:00:00,34.11,9870,159.76769450000003
2024-04-19 16:00:00,77.79,9917,131.4331378
2024-04-19 17:00:00,42.08,9839,117.34011319999998
2024-04-19 18:00:00,34.09,9695,105.69839949999997
2024-04-19 19:00:00,433.62,9636,49.7977423
2024-04-19 20:00:00,594.98,9536,71.714263
2024-04-19 21:00:00,553.79,9614,154.4753216
2024-04-19 22:00:00,246.46,9419,245.9955569000001
2024-04-19 23:00:00,107.5,9216,295.1206294000001
2024-04-20 00:00:00,74.17,9159,315.8471398999999
2024-04-20 01:00:00,75.55,9054,354.7491063000001
2024-04-20 02:00:00,110.17,9004,382.84265000000005
2024-04-20 03:00:00,90.0,9010,367.1409067999998
2024-04-20 04:00:00,90.0,9030,404.33101480000005
2024-04-20 05:00:00,47.45,9117,495.35558589999994
2024-04-20 06:00:00,42.93,9194,563.7873690999999
2024-04-20 07:00:00,34.36,9313,482.0151241000001
2024-04-20 08:00:00,32.31,9453,274.0983781
2024-04-20 09:00:00,33.24,9595,246.44529160000002
2024-04-20 10:00:00,33.59,9625,443.34111229999996
2024-04-20 11:00:00,31.5,9612,610.8429542000001
2024-04-20 12:00:00,31.11,9603,770.6386879
2024-04-20 13:00:00,31.26,9442,916.8161355000002
2024-04-20 14:00:00,31.14,9417,1043.1592507999999
2024-04-20 15:00:00,31.4,9455,1184.4701308000003
2024-04-20 16:00:00,31.1,9526,1317.9011294000002
2024-04-20 17:00:00,30.27,9588,1509.5035864000006
2024-04-20 18:00:00,21.91,9578,1865.9549875999999
2024-04-20 19:00:00,23.79,9522,2215.2738616
2024-04-20 20:00:00,26.43,9557,2614.6944742000005
2024-04-20 21:00:00,23.7,9766,3044.8411444
2024-04-20 22:00:00,18.93,9670,3231.7502179000003
2024-04-20 23:00:00,15.84,9470,3248.426743300001
2024-04-21 00:00:00,23.29,9313,3145.4775701000003
2024-04-21 01:00:00,29.81,9106,2820.893131599999
2024-04-21 02:00:00,25.8,9029,2869.5442675999993
2024-04-21 03:00:00,25.61,9050,2914.2093816
2024-04-21 04:00:00,30.24,9041,2884.5253992
2024-04-21 05:00:00,24.6,9067,3210.7877415000007
2024-04-21 06:00:00,17.25,9132,3518.478283
2024-04-21 07:00:00,24.56,9201,3340.1826687
2024-04-21 08:00:00,22.16,9388,3144.731035
2024-04-21 09:00:00,21.98,9565,3056.4098337000005
2024-04-21 10:00:00,28.96,9642,3060.8663171000003
2024-04-21 11:00:00,27.31,9723,2977.897477300001
2024-04-21 12:00:00,19.66,9826,3156.2619433999994
2024-04-21 13:00:00,13.53,9853,3216.1960689
2024-04-21 14:00:00,0.61,9817,3117.8977794
2024-04-21 15:00:00,0.0,9804,3152.2250272000006
2024-04-21 16:00:00,0.0,9851,3173.9490567000003
2024-04-21 17:00:00,8.03,9987,3169.605467800001
2024-04-21 18:00:00,16.49,9823,3107.0963055
2024-04-21 19:00:00,28.48,9772,3254.9545647
2024-04-21 20:00:00,34.24,9848,3249.2709460999995
2024-04-21 21:00:00,31.61,9830,3205.3880530999995
2024-04-21 22:00:00,28.96,9581,3009.6167179
2024-04-21 23:00:00,26.26,9297,2940.3481369
2024-04-22 00:00:00,25.03,9125,3292.2859460000004
2024-04-22 01:00:00,22.04,9134,3510.5755062000003
2024-04-22 02:00:00,17.07,9109,3616.6324348000003
2024-04-22 03:00:00,14.35,8998,3704.0854481000015
2024-04-22 04:00:00,13.44,9035,3726.0838941000006
2024-04-22 05:00:00,19.75,9268,3730.6164975
2024-04-22 06:00:00,27.3,9617,3692.7224536000003
2024-04-22 07:00:00,29.52,10014,3683.1019033
2024-04-22 08:00:00,20.46,10132,3471.6365709
2024-04-22 09:00:00,15.0,10170,3300.6818205000004
2024-04-22 10:00:00,18.42,10154,3090.2358499
2024-04-22 11:00:00,21.75,10096,2922.375787
2024-04-22 12:00:00,22.62,10089,2796.2485046
2024-04-22 13:00:00,22.58,10125,2746.7572693999996
2024-04-22 14:00:00,23.75,10148,2739.138212
2024-04-22 15:00:00,23.82,10132,2754.2548344999996
2024-04-22 16:00:00,30.95,10224,2809.8630635000004
2024-04-22 17:00:00,22.16,10207,2689.0080942
2024-04-22 18:00:00,19.7,10067,2562.4307667999997
2024-04-22 19:00:00,42.08,9875,2126.0516111999996
2024-04-22 20:00:00,80.94,9759,1552.8650048
2024-04-22 21:00:00,78.89,9759,1442.8805968
2024-04-22 22:00:00,66.47,9524,1425.5515695
2024-04-22 23:00:00,70.56,9186,1448.6509887999998
2024-04-23 00:00:00,68.4,9043,1509.7582651000002
2024-04-23 01:00:00,46.54,8956,1463.0193850999997
2024-04-23 02:00:00,43.92,8974,1363.4025336999998
2024-04-23 03:00:00,38.83,8944,1342.9396077000001
2024-04-23 04:00:00,37.59,8965,1139.9678752
2024-04-23 05:00:00,45.01,9161,1034.9538994
2024-04-23 06:00:00,235.15,9474,890.7052737
2024-04-23 07:00:00,42.65,9741,675.013885
2024-04-23 08:00:00,56.66,9869,289.83470750000004
2024-04-23 09:00:00,63.27,9927,74.14345200000001
2024-04-23 10:00:00,88.86,9973,49.436800000000005
2024-04-23 11:00:00,99.92,9954,57.413813000000005
2024-04-23 12:00:00,105.46,9985,68.2545612
2024-04-23 13:00:00,552.85,9842,99.70603269999998
2024-04-23 14:00:00,124.84,9753,149.64072
2024-04-23 15:00:00,83.68,9881,210.7422804
2024-04-23 16:00:00,44.36,9972,272.4358412
2024-04-23 17:00:00,291.44,9925,353.2173435
2024-04-23 18:00:00,332.21,9761,493.774456
2024-04-23 19:00:00,594.78,9596,602.09017
2024-04-23 20:00:00,97.75,9550,1099.8911592000002
2024-04-23 21:00:00,36.23,9779,1785.0952127
2024-04-23 22:00:00,18.04,9626,2123.3576558999994
2024-04-23 23:00:00,18.64,9401,2338.5421078
2024-04-24 00:00:00,18.04,9239,2546.6651479000006
2024-04-24 01:00:00,21.11,9176,2692.1493408
2024-04-24 02:00:00,27.49,9089,2589.8530809999997
2024-04-24 03:00:00,30.44,9036,2424.6719958999997
2024-04-24 04:00:00,31.03,9054,2284.9970508999995
2024-04-24 05:00:00,24.69,9182,2266.0446793
2024-04-24 06:00:00,29.45,9455,2092.2884209999997
2024-04-24 07:00:00,31.83,9783,1833.5917152000002
2024-04-24 08:00:00,30.78,9913,1363.3763607999997
2024-04-24 09:00:00,32.22,9946,1056.4499179999998
2024-04-24 10:00:00,32.92,9958,957.2754197000002
2024-04-24 11:00:00,32.11,9996,1177.5038694
2024-04-24 12:00:00,44.42,10058,1455.7943820000003
2024-04-24 13:00:00,48.85,10143,1669.4958065000008
2024-04-24 14:00:00,41.99,10122,1742.1846426000002
2024-04-24 15:00:00,32.44,10150,1922.4190654
2024-04-24 16:00:00,42.2,10237,2090.5000771
2024-04-24 17:00:00,76.73,10189,1941.2944701000001
2024-04-24 18:00:00,58.56,10026,1806.5326278000005
2024-04-24 19:00:00,157.06,9828,1691.1990061000004
2024-04-24 20:00:00,152.44,9700,1551.0315528000006
2024-04-24 21:00:00,78.65,9680,2015.0334872999997
2024-04-24 22:00:00,12.77,9477,2809.8380991000004
2024-04-24 23:00:00,11.6,9226,2951.0201636
2024-04-25 00:00:00,17.69,9138,3079.2702814000004
2024-04-25 01:00:00,22.25,9085,3035.939094200001
2024-04-25 02:00:00,28.12,8988,2734.0445015
2024-04-25 03:00:00,30.87,8969,2462.8936195000006
2024-04-25 04:00:00,45.92,8972,1985.7212812999999
2024-04-25 05:00:00,37.66,9095,1623.0720266999997
2024-04-25 06:00:00,59.52,9393,1343.4563489000002
2024-04-25 07:00:00,86.97,9738,1078.7698723999997
2024-04-25 08:00:00,176.78,9917,633.9921942000001
2024-04-25 09:00:00,52.37,9979,791.4374483999999
2024-04-25 10:00:00,31.86,10081,1058.576539
2024-04-25 11:00:00,30.39,10104,1094.2673057999998
2024-04-25 12:00:00,31.81,10033,1121.4861516
2024-04-25 13:00:00,31.83,10045,1268.3250466999998
2024-04-25 14:00:00,32.46,10059,1433.9609442000005
2024-04-25 15:00:00,31.72,10137,1436.2420684
2024-04-25 16:00:00,32.56,10187,1480.0750228000004
2024-04-25 17:00:00,32.13,10138,1631.5360123999997
2024-04-25 18:00:00,32.19,10030,1687.5752547
2024-04-25 19:00:00,31.58,9963,2003.6857228
2024-04-25 20:00:00,31.76,9986,2194.6966905
2024-04-25 21:00:00,30.3,10018,2431.9678759000008
2024-04-25 22:00:00,17.45,9820,2870.9151636999995
2024-04-25 23:00:00,11.22,9529,3128.9806983999997
2024-04-26 00:00:00,19.08,9334,3022.3426927999994
2024-04-26 01:00:00,23.63,9213,2938.4631977999998
2024-04-26 02:00:00,22.44,9132,2824.3818565999995
2024-04-26 03:00:00,28.08,9150,2580.2283314999995
2024-04-26 04:00:00,31.09,9167,2395.1116414999997
2024-04-26 05:00:00,33.67,9299,2236.4883406999998
2024-04-26 06:00:00,29.38,9587,2228.7723094
2024-04-26 07:00:00,28.8,9927,2124.1713236
2024-04-26 08:00:00,32.39,10170,1856.100579
2024-04-26 09:00:00,32.56,10281,1701.1450213000005
2024-04-26 10:00:00,30.32,10350,1709.1816546999999
2024-04-26 11:00:00,29.53,10336,1563.9440497000005
2024-04-26 12:00:00,28.87,10268,1470.5569831999999
2024-04-26 13:00:00,31.37,10258,1335.8728723
2024-04-26 14:00:00,27.4,10151,1142.7547791
2024-04-26 15:00:00,31.21,10113,1000.2901811999999
2024-04-26 16:00:00,33.18,10086,915.9907406000001
2024-04-26 17:00:00,33.04,10021,823.074884
2024-04-26 18:00:00,32.9,9881,783.4147450999998
2024-04-26 19:00:00,32.8,9785,848.4792486000001
2024-04-26 20:00:00,32.65,9761,985.4866742999999
2024-04-26 21:00:00,31.5,9896,1218.5064266000002
2024-04-26 22:00:00,30.35,9737,1401.8215911000002
2024-04-26 23:00:00,33.8,9497,1327.0218142999997
2024-04-27 00:00:00,49.08,9348,1291.7874356000002
2024-04-27 01:00:00,43.88,9197,1338.1411953000002
2024-04-27 02:00:00,36.78,9095,1320.3601162999998
2024-04-27 03:00:00,31.05,9054,1236.3729703
2024-04-27 04:00:00,31.9,9036,1036.8411767999999
2024-04-27 05:00:00,38.94,9092,1140.3938830999998
2024-04-27 06:00:00,66.45,9198,1282.0770439
2024-04-27 07:00:00,32.64,9345,1372.7489045999998
2024-04-27 08:00:00,30.95,9550,1406.0505056
2024-04-27 09:00:00,23.52,9774,1606.8890325999998
2024-04-27 10:00:00,22.0,9968,1807.2582248
2024-04-27 11:00:00,7.59,9999,2200.8738998999997
2024-04-27 12:00:00,9.93,9871,2230.5010854
2024-04-27 13:00:00,12.66,9699,1966.0881070000003
2024-04-27 14:00:00,12.37,9634,2085.7176279000005
2024-04-27 15:00:00,13.11,9704,2250.3471533
2024-04-27 16:00:00,18.08,9737,2368.7941207999997
2024-04-27 17:00:00,16.98,9776,2567.418321
2024-04-27 18:00:00,21.08,9683,2162.7998922
2024-04-27 19:00:00,26.65,9617,2191.8999784999996
2024-04-27 20:00:00,29.59,9599,2335.8672028999995
2024-04-27 21:00:00,29.94,9671,2406.2852071999996
2024-04-27 22:00:00,29.25,9521,2384.8491642
2024-04-27 23:00:00,19.47,9303,2611.3348183000003
2024-04-28 00:00:00,23.93,9139,2784.8967686000005
2024-04-28 01:00:00,23.46,9010,2896.4935801000006
2024-04-28 02:00:00,18.51,8939,3019.7957783999996
2024-04-28 03:00:00,10.81,8928,3222.5104426999997
2024-04-28 04:00:00,0.0,8962,3358.8264532000003
2024-04-28 05:00:00,0.53,8960,3291.729358899999
2024-04-28 06:00:00,10.65,9013,3185.1692465
2024-04-28 07:00:00,10.32,9184,3031.0518930999997
2024-04-28 08:00:00,0.67,9448,2938.930979299999
2024-04-28 09:00:00,2.43,9608,2913.995709800001
2024-04-28 10:00:00,3.26,9736,2896.9428273
2024-04-28 11:00:00,5.12,9697,2680.1281137999995
2024-04-28 12:00:00,14.43,9661,2561.181014400001
2024-04-28 13:00:00,14.31,9664,2516.6313327
2024-04-28 14:00:00,13.94,9623,2542.5266614999996
2024-04-28 15:00:00,10.62,9656,2561.7667452
2024-04-28 16:00:00,12.27,9778,2628.3351844999997
2024-04-28 17:00:00,17.24,9848,2464.7816733
2024-04-28 18:00:00,18.73,9731,2493.6598652000002
2024-04-28 19:00:00,22.53,9619,2700.4565194
2024-04-28 20:00:00,26.32,9598,2694.1572976999996
2024-04-28 21:00:00,27.13,9655,2734.8977393000005
2024-04-28 22:00:00,24.3,9462,2828.1898724000007
2024-04-28 23:00:00,23.12,9168,2672.2867059
2024-04-29 00:00:00,17.63,8942,2660.6881412000002
2024-04-29 01:00:00,17.31,8784,2562.1914294000007
2024-04-29 02:00:00,15.6,8715,2576.2019917
2024-04-29 03:00:00,11.71,8725,2848.6395478999993
2024-04-29 04:00:00,11.77,8814,2922.6388319
2024-04-29 05:00:00,17.16,9012,2882.4473745
2024-04-29 06:00:00,27.1,9357,2611.1120347999995
2024-04-29 07:00:00,31.7,9720,2369.2360878
2024-04-29 08:00:00,39.23,10004,2210.7620995
2024-04-29 09:00:00,29.18,10159,2412.1738595999996
2024-04-29 10:00:00,22.9,10116,2407.7296303999997
2024-04-29 11:00:00,24.11,10075,2391.4856963999996
2024-04-29 12:00:00,29.77,10040,2114.8509711999995
2024-04-29 13:00:00,31.35,10057,1993.4023277000001
2024-04-29 14:00:00,29.84,10074,2159.442285999999
2024-04-29 15:00:00,27.54,10028,2317.4198944
2024-04-29 16:00:00,26.32,10135,2124.8592931000007
2024-04-29 17:00:00,27.13,10151,2337.2072403
2024-04-29 18:00:00,29.82,9968,2316.5312627000003
2024-04-29 19:00:00,35.11,9874,2242.1890987999996
2024-04-29 20:00:00,85.94,9803,1729.4072243000003
2024-04-29 21:00:00,166.58,9760,1409.7547798999997
2024-04-29 22:00:00,81.87,9469,1584.3894998999997
2024-04-29 23:00:00,54.53,9148,1681.9551692000002
2024-04-30 00:00:00,64.5,8962,1536.4235411000002
2024-04-30 01:00:00,101.8,8893,1455.3018538999997
2024-04-30 02:00:00,33.68,8879,1540.9025207999998
2024-04-30 03:00:00,33.63,8905,1741.9512433999998
2024-04-30 04:00:00,33.36,8944,1817.9227639
2024-04-30 05:00:00,35.06,9093,1850.5548108
2024-04-30 06:00:00,34.54,9409,2006.9224958999998
2024-04-30 07:00:00,36.03,9794,1992.9598766
2024-04-30 08:00:00,35.87,10040,2011.2407476000005
