YEAR,FIRE_NUMBER,FIRE_NAME,CURRENT_SIZE,SIZE_CLASS,LATITUDE,LONGITUDE,GENERAL_CAUSE,FIRE_START_DATE,DISPATCHED_RESOURCE,ASSESSMENT_HECTARES,FIRE_SPREAD_RATE,FIRE_TYPE,TEMPERATURE,RELATIVE_HUMIDITY,WIND_SPEED,FUEL_TYPE,INITIAL_ACTION_BY
2024,EWF080,,70.1,D,53.478195,-118.873277,Lightning,2024-07-19 13:50,HAC,5.0,0.0,Surface,26.0,28.0,5.0,C2,HAC
2024,MWF012,,67.0,D,56.642333,-111.037883,Resident,2024-04-21 13:00,UNIT,2.0,5.0,Ground,20.0,30.0,20.0,C2,Fire Department
2024,MWF070,Algar Lake Complex,60.9,D,56.347833,-112.038667,Lightning,2024-07-10 17:26,HAC,0.1,2.0,Surface,26.0,24.0,20.0,C2,HAC
2024,EWF015,,60.19,D,53.780147,-116.933924,Under Investigation,,HAC,10.0,5.0,Surface,-2.0,55.0,10.0,C2,HAC
2024,HWF174,,56.1,D,58.366,-116.242667,Agriculture Industry,2024-08-29 14:10,Air Tanker,90.0,5.0,Surface,23.0,38.0,23.0,O1b,Fire Department
2024,MWF076,Algar Lake Complex,53.0,D,56.30035,-112.072883,Lightning,2024-07-11 8:59,FPD Staff,53.0,0.0,Ground,22.0,40.0,7.0,C2,HAC
2024,PWF012,,49.97,D,56.618817,-117.298967,Agriculture Industry,2024-03-20 12:00,UNIT,50.0,3.0,Surface,10.0,15.0,20.0,O1b,Land Owner
2024,CWF057,Fallentimber Fire,48.8,D,51.540983,-114.97085,Lightning,2024-07-20 16:00,HAC,0.4,4.0,Ground,27.0,60.0,2.0,C2,HAC
2024,GWF075,,44.56,D,55.5282,-119.775617,Lightning,2024-07-21 21:50,HAC,0.1,1.0,Surface,20.8,36.0,12.0,C2,HAC
2024,LWF127,,43.0,D,55.646,-112.81025,Lightning,2024-07-13 15:00,HAC,0.2,10.0,Surface,20.0,32.0,10.0,C2,HAC
2024,SWF013,,42.8,D,56.407797,-115.338427,Undetermined,2024-03-31 12:00,HAC,23.0,3.0,Ground,9.0,27.0,30.0,C2,Fire Department
2024,HWF146,,40.5,D,59.039667,-119.046283,Lightning,2024-07-01 1:30,HAC,10.0,1.0,Surface,21.0,50.0,5.0,M2,HAC
2024,HWF092,Melvin River Complex,39.3,C,59.036667,-117.018333,Lightning,2024-07-03 11:00,FPD Staff,1.0,1.0,Surface,25.7,34.0,3.0,C2,FPD Staff
2024,LWF141,Kettle River Complex,36.2,C,55.867667,-110.920683,Lightning,2024-07-16 15:55,FPD Staff,0.2,2.0,Crown,30.0,25.0,10.0,C2,HAC
2024,LWF171,,35.1,C,55.42055,-110.78385,Lightning,2024-07-22 7:00,HAC,6.0,4.0,Surface,29.0,33.0,14.0,C2,HAC
2024,HWF122,,31.0,C,57.4243,-115.076967,Lightning,2024-07-10 23:00,Air Tanker,0.01,0.0,Surface,24.0,35.0,30.0,C2,FPD Staff
2024,SWF085,,30.9,C,55.236117,-115.68485,Lightning,2024-07-10 9:42,HAC,0.5,2.0,Surface,27.0,40.0,15.0,M1,HAC
2024,GWF057,,30.41,C,54.576092,-117.507783,Lightning,2024-07-19 18:00,HAC,1.0,1.0,Ground,34.0,36.0,15.0,S1,HAC
2024,HWF155,,30.0,C,59.168357,-117.665256,Lightning,2024-07-26 23:00,HAC,0.01,2.0,Surface,26.0,38.0,15.0,C2,Air Tanker
2024,PWF050,,27.05,C,57.077783,-118.74955,Lightning,2024-07-10 15:00,FPD Staff,2.0,2.0,Crown,34.0,36.0,2.0,C2,HAC
2024,PWF022,,25.76,C,56.67575,-118.074817,Recreation,2024-04-13 17:10,HAC,10.0,1.0,Surface,11.0,20.0,12.0,D1,Public
2024,HWF145,,25.5,C,59.060983,-119.076817,Lightning,2024-07-20 0:42,HAC,0.5,1.0,Surface,26.0,35.0,5.0,M2,HAC
2024,HWF013,,25.29,C,57.561817,-115.508783,Forest Industry,2024-04-20 12:00,HAC,0.5,3.0,Ground,14.0,10.0,10.0,C2,HAC
2024,PWF100,,25.27,C,56.223253,-118.144262,Agriculture Industry,2024-09-02 12:00,HAC,20.0,0.5,Surface,23.0,40.0,10.0,O1b,Land Owner
2024,PWF078,,25.05,C,56.667672,-116.236125,Lightning,2024-07-13 18:00,HAC,15.0,6.0,Crown,33.0,30.0,10.0,C2,FPD Staff
2024,HWF124,,24.6,C,58.069867,-115.056433,Lightning,2024-07-11 13:00,HAC,1.0,3.0,Crown,26.0,22.0,20.0,C1,HAC
2024,LWF017,,23.8,C,55.919983,-110.748567,Incendiary,2024-03-25 21:00,FPD Staff,50.0,0.0,Surface,-6.0,45.0,20.0,O1a,Fire Department
2024,HWF063,,23.7,C,58.154083,-114.437633,Lightning,2024-07-01 12:47,HAC,10.0,5.0,Crown,26.0,25.0,10.0,C2,Air Tanker
2024,SWF076,,23.4,C,57.225183,-115.8255,Lightning,2024-06-30 18:21,HAC,15.0,10.0,Surface,35.0,22.0,6.0,C2,HAC
2024,LWF133,,21.0,C,55.143246,-110.182818,Lightning,2024-07-13 14:55,HAC,10.0,2.0,Crown,24.0,43.0,1.0,C2,HAC
2024,MWF082,,19.78,C,56.591477,-112.247133,Lightning,2024-07-16 14:23,HAC,4.0,5.0,Surface,38.0,25.0,30.0,C1,HAC
2024,HWF106,,18.6,C,59.753468,-117.190689,Lightning,2024-07-06 7:30,HAC,0.2,1.0,Surface,18.0,51.0,19.0,C2,HAC
2024,HWF115,,18.6,C,58.08605,-117.90375,Lightning,2024-07-09 12:00,HAC,0.7,3.0,Ground,36.0,14.0,20.0,M2,FPD Staff
2024,PWF037,,17.0,C,57.010752,-118.34991,Lightning,2024-05-26 15:00,HAC,1.5,0.1,Surface,16.7,28.0,7.0,C2,Air Tanker
2024,SWF021,,16.1,C,55.297619,-115.310757,Undetermined,2024-04-14 13:40,HAC,1.5,10.0,Surface,11.0,28.0,15.0,O1a,HAC
2024,EWF072,,15.8,C,53.8879,-117.118233,Lightning,2024-07-15 19:00,FPD Staff,1.0,3.0,Surface,33.0,35.0,15.0,C2,HAC
2024,HWF172,,15.5,C,58.216,-116.096086,Agriculture Industry,2024-08-22 17:10,HAC,5.0,3.0,Surface,24.0,30.0,20.0,O1a,Land Owner
2024,PWF056,,15.18,C,56.365083,-116.817217,Lightning,2024-07-09 19:00,HAC,6.0,0.1,Surface,21.2,40.0,8.0,C2,FTAC
2024,MWF057,,13.74,C,57.165417,-110.529167,Lightning,2024-07-02 18:24,Air Tanker,5.0,5.0,Surface,21.0,51.0,15.0,C2,Air Tanker
2024,EWF074,,13.3,C,53.811257,-117.01634,Lightning,2024-07-18 17:50,FTAC,1.0,5.0,Surface,27.0,48.0,20.0,C2,HAC
2024,LWF151,,13.0,C,55.052317,-110.7853,Lightning,2024-07-16 17:30,FPD Staff,0.2,2.0,Crown,30.0,25.0,10.0,C2,HAC
2024,LWF018,,12.33,C,55.972583,-110.696967,Incendiary,2024-03-26 12:00,FPD Staff,10.0,4.0,Surface,-1.0,40.0,26.0,O1b,FPD Staff
2024,LWF173,,11.0,C,55.184383,-110.650133,Lightning,2024-07-20 14:00,HAC,6.0,0.0,Surface,26.4,62.0,2.0,M2,HAC
2024,PWF031,,10.86,C,56.597,-117.866533,Agriculture Industry,2024-05-10 17:50,HAC,0.5,3.0,Crown,20.0,18.0,30.0,C2,HAC
2024,SWF103,,10.21,C,56.251498,-114.894252,Lightning,2024-07-10 10:30,Air Tanker,15.0,2.0,Surface,23.0,36.0,4.0,C2,Air Tanker
2024,MWF044,,10.0,C,57.83995,-112.611283,Lightning,2024-07-02 15:01,FTAC,3.0,5.0,Crown,27.5,47.0,7.0,C2,FPD Staff
2024,EWF081,,9.2,C,53.260783,-116.6007,Lightning,2024-07-15 20:37,HAC,0.25,4.0,Surface,28.0,42.0,15.0,C2,HAC
2024,PWF038,,9.14,C,57.538483,-119.748222,Lightning,2024-05-25 17:00,HAC,1.5,5.0,Surface,17.0,44.0,19.0,C2,Air Tanker
2024,HWF088,,8.8,C,59.820123,-117.855595,Lightning,2024-07-01 13:58,HAC,1.0,1.0,Surface,22.0,47.0,5.0,C1,HAC
2024,HWF096,,8.6,C,58.5225,-117.912117,Lightning,2024-07-04 13:58,HAC,1.0,2.0,Surface,30.0,30.0,15.0,C1,HAC
2024,SWF143,,8.5,C,54.857033,-115.002133,Lightning,2024-08-13 15:43,HAC,2.0,0.5,Surface,26.0,35.0,5.0,C2,HAC
2024,WWF043,,8.49,C,54.501273,-116.198745,Lightning,2024-07-16 3:51,HAC,0.07,0.1,Ground,26.0,37.0,10.0,S1,HAC
2024,LWF101,Kettle River Complex,8.3,C,56.06996,-110.376617,Lightning,2024-07-02 12:58,HAC,4.0,4.0,Crown,25.0,39.0,5.0,C2,HAC
2024,SWF030,,8.1,C,55.591735,-116.657812,Incendiary,2024-04-22 11:25,HAC,0.1,1.0,Surface,18.9,17.0,8.0,D1,HAC
2024,PWF029,,7.98,C,56.292268,-117.441222,Undetermined,2024-05-09 6:00,HAC,1.0,1.0,Surface,13.0,36.0,15.0,D1,Industry
2024,EWF028,,6.5,C,53.66795,-115.2738,Agriculture Industry,2024-05-04 11:00,HAC,1.0,3.0,Surface,17.0,40.0,10.0,O1a,Fire Department
2024,CWF037,,6.06,C,51.260283,-115.092117,Under Investigation,2024-05-29 19:00,FPD Staff,2.0,1.0,Surface,3.0,65.0,8.0,S1,FPD Staff
2024,MWF065,,6.0,C,56.351167,-111.346,Lightning,2024-07-09 15:30,HAC,3.0,10.0,Crown,29.0,30.0,10.0,C2,HAC
2024,WWF001,,5.6,C,54.701,-116.25,Forest Industry,2024-01-15 12:00,FPD Staff,3.5,1.5,Surface,3.0,85.0,15.0,S2,FPD Staff
2024,SWF075,,5.5,C,56.43835,-115.926707,Lightning,2024-07-08 17:15,HAC,10.0,5.0,Surface,30.0,42.0,3.0,C2,HAC
2024,PWF019,,5.41,C,55.699322,-116.78611,Recreation,2024-03-01 12:00,UNIT,2.0,2.0,Surface,5.0,42.0,40.0,M1,UNIT
2024,MWF090,,5.4,C,56.383233,-110.877183,Undetermined,2024-07-24 10:00,HAC,0.3,5.0,Surface,25.0,55.0,19.0,S2,Fire Department
2024,GWF039,,5.25,C,55.385002,-118.205738,Agriculture Industry,2024-07-09 16:30,HAC,4.0,1.0,Surface,33.0,20.0,15.0,O1a,Fire Department
2024,EWF001,,5.05,C,53.142867,-117.4023,Forest Industry,2024-01-30 6:00,FPD Staff,5.05,0.1,Surface,7.9,35.0,45.0,S1,Industry
2024,SWF094,,5.0,C,57.317833,-114.640517,Lightning,2024-07-10 17:42,FPD Staff,5.0,2.0,Crown,24.0,35.0,30.0,C2,FPD Staff
2024,LWF166,,5.0,C,55.080817,-113.029317,Lightning,2024-07-17 16:00,FPD Staff,0.2,1.0,Surface,30.0,25.0,10.0,C2,Air Tanker
2024,EWF096,,5.0,C,54.17195,-118.21125,Lightning,2024-08-11 18:00,HAC,4.0,3.0,Surface,25.0,40.0,40.0,S1,HAC
2024,SWF036,,4.9,C,55.6101,-116.450683,Agriculture Industry,2024-05-07 21:00,HAC,2.0,2.0,Surface,13.0,21.0,20.0,O1b,Fire Department
2024,LWF081,,4.8,C,55.8157,-112.176583,Power Line Industry,2024-05-27 8:00,HAC,2.0,2.0,Surface,12.0,45.0,10.0,O1b,HAC
2024,WWF012,,4.79,C,54.491073,-114.836785,Incendiary,2024-04-20 12:00,HAC,0.3,0.5,Surface,18.0,20.0,21.0,O1a,HAC
2024,HWF099,,4.7,C,58.654255,-117.47014,Lightning,2024-07-04 16:30,HAC,0.1,5.0,Surface,21.0,34.0,20.0,C2,HAC
2024,PWF016,,4.46,C,57.598395,-117.197832,Agriculture Industry,2024-02-01 12:00,HAC,4.0,1.0,Surface,-1.0,98.0,1.0,O1b,HAC
2024,SWF116,,4.4,C,56.619717,-115.052633,Lightning,2024-07-13 11:34,HAC,0.01,7.0,Surface,19.0,73.0,4.0,C2,Air Tanker
2024,HWF032,,4.3,C,58.44395,-116.762633,Undetermined,2024-05-06 14:15,HAC,5.0,3.0,Surface,20.8,25.0,12.0,O1b,Land Owner
2024,LWF100,,4.2,C,56.067375,-110.373883,Lightning,2024-07-02 12:00,HAC,0.1,3.0,Crown,25.0,39.0,5.0,C2,HAC
2024,SWF005,,3.1,B,55.23261,-115.307998,Resident,2023-11-17 9:00,FPD Staff,5.0,1.0,Surface,5.0,60.0,25.0,O1a,Land Owner
2024,HWF029,,2.76,B,58.517633,-115.1228,Resident,2024-05-05 6:30,HAC,5.0,2.0,Surface,6.0,38.0,15.0,O1b,Fire Department
2024,SWF106,,2.6,B,57.103327,-115.268398,Lightning,2024-07-10 15:16,Air Tanker,0.1,3.0,Surface,18.0,50.0,15.0,C2,Air Tanker
2024,EWF084,,2.5,B,53.754517,-117.097717,Under Investigation,2024-07-21 17:30,HAC,1.0,2.0,Surface,33.0,22.0,25.0,C4,HAC
2024,SWF046,,1.9,B,56.747972,-113.359763,Lightning,2024-05-26 14:41,FTAC,2.0,0.0,Ground,20.0,35.0,15.0,C2,FTAC
2024,SWF099,,1.8,B,56.521652,-114.548202,Lightning,2024-07-11 15:09,HAC,1.5,3.0,Crown,25.0,28.0,35.0,M2,HAC
2024,SWF104,,1.7,B,55.459128,-116.698658,Agriculture Industry,2024-07-11 16:15,HAC,2.0,0.0,Ground,24.0,51.0,11.0,O1a,Fire Department
2024,HWF018,,1.3,B,58.711112,-118.727261,Incendiary,2024-04-22 14:00,FPD Staff,1.3,2.0,Surface,15.0,14.0,15.0,O1a,FPD Staff
2024,GWF026,,1.27,B,54.542467,-117.87775,Oil & Gas Industry,2024-05-08 15:30,HAC,1.0,1.0,Ground,19.0,26.0,20.0,C2,Industry
2024,GWF018,,1.08,B,55.02755,-118.593367,Incendiary,2024-04-14 15:20,HAC,2.0,1.0,Surface,13.0,19.0,2.0,M1,HAC
2024,SWF012,,0.9,B,55.59775,-116.609897,Resident,2024-03-24 13:00,FPD Staff,1.0,1.0,Surface,2.0,21.0,9.0,O1a,Land Owner
2024,GWF099,,0.9,B,55.401383,-119.723333,Resident,2024-08-30 15:45,HAC,2.0,2.0,Surface,19.0,49.0,9.0,S1,Fire Department
2024,HWF130,,0.88,B,58.34195,-119.1813,Lightning,2024-07-10 11:16,HAC,0.8,0.5,Surface,26.0,35.0,15.0,C2,HAC
2024,MWF008,,0.8,B,56.62685,-111.364,Power Line Industry,2024-04-14 16:00,FPD Staff,0.8,0.0,Ground,14.0,35.0,12.0,O1a,Fire Department
2024,SWF042,,0.8,B,55.27575,-115.3614,Resident,2024-01-15 10:00,FPD Staff,0.8,0.0,Ground,15.0,49.0,18.0,O1a,Fire Department
2024,SWF147,,0.68,B,56.863833,-113.490383,Lightning,2024-08-13 16:15,HAC,2.0,5.0,Crown,15.0,84.0,12.0,C2,Air Tanker
2024,SWF018,,0.6,B,55.625447,-116.341722,Resident,2023-11-30 10:00,FPD Staff,0.6,0.0,Ground,26.0,13.0,8.0,D1,FPD Staff
2024,MWF094,,0.5,B,56.540817,-111.659533,Government,2024-08-11 21:00,HAC,0.5,1.0,Surface,32.0,35.0,14.0,M2,Air Tanker
2024,GWF028,,0.5,B,55.288967,-117.23225,Resident,2024-05-10 13:30,HAC,0.5,0.0,Surface,27.0,16.0,38.0,O1a,Land Owner
2024,LWF042,,0.5,B,55.949483,-110.705167,Resident,2024-04-20 18:00,FPD Staff,0.5,2.0,Surface,10.0,30.0,20.0,M1,FTAC
2024,HWF087,,0.5,B,58.6787,-119.202117,Lightning,2024-07-01 21:07,HAC,0.01,0.0,Surface,25.0,30.0,20.0,C2,HAC
2024,RWF084,,0.5,B,51.9495,-114.805217,Recreation,2024-10-28 13:00,UNIT,0.5,1.0,Surface,9.3,63.0,2.0,M1,UNIT
2024,CWF002,,0.5,B,51.167705,-114.814873,Railroad,2024-01-29 16:45,FPD Staff,0.5,0.0,Surface,14.0,60.0,10.0,O1a,Fire Department
2024,MWF022,,0.4,B,56.4305,-111.042,Resident,2024-05-11 14:45,HAC,0.4,5.0,Surface,20.5,20.0,9.0,O1a,Fire Department
2024,MWF083,,0.4,B,56.675217,-112.033367,Lightning,2024-07-16 14:10,HAC,0.5,2.0,Surface,31.5,37.0,3.0,C2,HAC
2024,SWF050,,0.3,B,55.32,-115.649833,Power Line Industry,2024-05-28 14:30,HAC,0.3,0.5,Surface,18.0,40.0,4.0,O1a,HAC
2024,RWF022,,0.3,B,52.217783,-114.919417,Power Line Industry,2024-06-07 13:40,HAC,0.3,1.0,Crown,17.0,20.0,5.0,C3,HAC
2024,LWF144,,0.3,B,55.198133,-111.2265,Lightning,2024-07-16 15:41,HAC,0.3,1.0,Surface,25.6,49.0,9.0,M2,HAC
2024,RWF012,,0.29,B,52.466667,-115.005667,Oil & Gas Industry,2024-05-09 20:30,FPD Staff,0.29,0.0,Surface,14.0,51.0,0.0,O1a,Fire Department
2024,CWF005,,0.26,B,51.4878,-114.682067,Resident,2024-04-22 16:30,FPD Staff,0.26,0.0,Surface,10.0,40.0,5.0,O1a,Land Owner
2024,HWF125,,0.2,B,58.610117,-117.91145,Lightning,2024-07-11 10:08,HAC,0.4,1.0,Ground,25.0,36.0,10.0,,HAC
2024,SWF108,,0.2,B,57.145,-114.783,Lightning,2024-07-10 17:32,HAC,0.5,2.0,Ground,26.0,42.0,2.0,C2,HAC
2024,LWF149,,0.2,B,55.10065,-111.119267,Lightning,2024-07-16 17:00,FPD Staff,0.1,3.0,Crown,30.0,25.0,10.0,C2,HAC
2024,EWF111,,0.2,B,53.803333,-116.249,Power Line Industry,2024-10-08 16:30,HAC,0.2,1.0,Surface,14.0,58.0,27.0,O1b,Fire Department
2024,HWF164,,0.2,B,58.533,-117.8685,Lightning,2024-08-02 0:00,FPD Staff,0.2,0.0,Surface,23.0,35.0,7.0,S2,Air Tanker
2024,RWF002,,0.2,B,52.495383,-115.510883,Oil & Gas Industry,2024-03-11 12:13,UNIT,0.2,0.0,Surface,10.0,31.0,7.0,S1,Other Agency
2024,RWF081,,0.19,B,51.9964,-114.86875,Lightning,2024-09-04 12:00,HAC,0.1,0.0,Surface,21.0,45.0,11.0,C3,HAC
2024,GWF012,,0.15,B,55.6288,-119.14875,Forest Industry,2024-03-31 15:00,UNIT,0.15,0.0,Surface,14.0,40.0,30.0,S1,UNIT
2024,PWF098,,0.15,B,57.954667,-117.907017,Lightning,2024-08-23 17:15,HAC,0.3,0.5,Surface,28.0,39.0,4.0,M2,HAC
2024,LWF020,,0.15,B,55.915283,-110.73645,Incendiary,2024-04-01 2:50,FPD Staff,0.15,0.0,Surface,11.0,41.0,20.0,O1b,Fire Department
2024,SWF149,,0.12,B,56.47695,-113.64445,Lightning,2024-08-13 16:38,HAC,0.2,0.0,Surface,26.0,27.0,0.0,C1,HAC
2024,LWF097,,0.1,A,55.8135,-111.306833,Lightning,2024-07-01 19:00,HAC,0.1,0.1,Surface,18.0,60.0,5.0,C2,HAC
2024,LWF040,,0.1,A,55.633417,-111.077,Resident,2024-04-20 15:00,HAC,0.1,0.0,Surface,11.0,10.0,3.0,O1a,Land Owner
2024,PWF103,,0.1,A,56.315583,-119.057033,Oil & Gas Industry,2024-09-26 4:00,HAC,0.1,0.0,Surface,14.0,35.0,15.0,O1b,Industry
2024,RWF003,,0.1,A,51.638417,-115.079833,Incendiary,2024-04-13 12:00,UNIT,0.1,1.0,Ground,15.0,35.0,0.0,M1,Public
2024,LWF073,,0.1,A,55.93775,-110.719333,Incendiary,2024-05-05 21:41,HAC,0.09,0.5,Surface,13.0,45.0,0.0,O1a,HAC
2024,SWF134,,0.1,A,55.592283,-116.652883,Government,2024-07-22 16:00,HAC,0.1,1.0,Ground,30.0,34.0,1.0,M2,HAC
2024,SWF078,,0.1,A,55.488567,-114.632767,Lightning,2024-07-10 11:26,HAC,0.1,0.0,Ground,30.0,70.0,0.0,C2,HAC
2024,RWF008,,0.1,A,52.846833,-115.502,Incendiary,2024-04-24 16:10,UNIT,0.1,1.0,Ground,16.0,35.0,5.0,O1a,UNIT
2024,LWF009,,0.1,A,55.95495,-110.7188,Resident,2024-03-13 14:00,FPD Staff,0.1,0.0,Ground,4.0,50.0,2.0,,FPD Staff
2024,LWF178,,0.1,A,55.3727,-112.004133,Lightning,2024-07-31 13:00,HAC,0.1,1.0,Surface,27.0,50.0,6.0,C2,HAC
2024,HWF178,,0.1,A,58.42705,-116.619917,Incendiary,2024-09-12 2:00,HAC,0.1,0.0,Surface,14.0,68.0,5.0,,Fire Department
2024,EWF112,,0.1,A,53.791383,-116.1175,Power Line Industry,2024-10-08 16:30,HAC,0.01,1.0,Ground,14.0,58.0,11.0,O1b,Fire Department
2024,HWF173,,0.1,A,58.402967,-116.0319,Power Line Industry,2024-08-23 23:00,HAC,0.1,1.0,Surface,9.0,70.0,5.0,O1b,Fire Department
2024,CWF003,,0.1,A,51.062667,-115.1533,Resident,2024-02-22 9:00,FPD Staff,0.1,1.0,Surface,10.0,40.0,25.0,S1,FPD Staff
2024,PWF058,,0.1,A,56.655483,-116.27465,Lightning,2024-07-10 20:00,FPD Staff,0.01,0.0,Surface,25.0,38.0,8.0,C2,FPD Staff
2024,RWF041,,0.1,A,52.64305,-114.774467,Power Line Industry,2024-07-10 9:00,FTAC,0.1,0.5,Ground,30.0,35.0,7.0,C2,FTAC
2024,GWF054,,0.07,A,54.544167,-118.079167,Lightning,2024-07-19 15:47,HAC,0.2,1.0,Ground,32.0,35.0,5.0,C2,HAC
2024,HWF045,,0.06,A,58.875167,-118.4255,Lightning,2024-06-23 19:05,HAC,0.01,2.0,Ground,19.0,96.0,5.0,M2,HAC
2024,LWF087,,0.05,A,54.705933,-111.96685,Resident,2024-06-19 18:20,FPD Staff,0.05,0.0,Surface,20.0,27.0,5.0,O1b,Fire Department
2024,RWF026,,0.05,A,52.993583,-115.484217,Lightning,2024-06-14 14:45,HAC,0.01,0.1,Surface,18.0,65.0,5.0,C3,HAC
2024,PWF020,,0.04,A,56.272167,-117.3298,Resident,2024-04-10 14:15,HAC,0.01,1.0,Surface,13.0,25.0,10.0,D1,Land Owner
2024,HWF151,,0.04,A,58.525467,-117.91035,Lightning,2024-07-23 12:11,HAC,0.1,1.0,Surface,23.0,41.0,10.0,S2,HAC
2024,HWF041,,0.04,A,58.710883,-118.68745,Resident,2024-05-29 0:00,HAC,0.4,0.0,Surface,20.0,31.0,10.0,O1a,HAC
2024,GWF023,,0.03,A,54.613917,-118.384167,Oil & Gas Industry,2024-04-27 11:00,HAC,0.1,0.0,Ground,11.5,36.0,7.0,O1a,Industry
2024,LWF037,,0.03,A,55.932483,-110.72275,Incendiary,2024-04-18 22:56,HAC,0.03,0.0,Surface,7.3,10.0,3.0,O1a,Fire Department
2024,HWF039,,0.02,A,58.180717,-116.472383,Resident,2024-05-28 17:30,HAC,0.01,1.0,Surface,20.0,35.0,20.0,,Land Owner
2024,RWF070,,0.02,A,51.85145,-114.8688,Resident,2024-08-01 16:00,HAC,0.02,0.0,Ground,29.0,33.0,18.0,O1b,Fire Department
2024,GWF101,,0.02,A,55.047717,-119.986917,Undetermined,2024-09-08 12:00,HAC,0.02,0.0,Surface,27.0,41.0,2.0,,HAC
2024,SWF113,,0.02,A,56.549517,-115.092233,Lightning,2024-07-13 9:21,HAC,0.02,1.0,Surface,25.0,40.0,6.0,C2,HAC
2024,LWF054,,0.02,A,55.942667,-110.713467,Incendiary,2024-04-23 13:30,HAC,0.02,0.0,Surface,18.0,10.0,1.0,O1a,HAC
2024,WWF026,,0.02,A,54.501833,-114.5825,Power Line Industry,2024-05-31 21:00,HAC,0.02,0.0,Surface,9.0,55.0,5.0,O1b,Fire Department
2024,SWF079,,0.01,A,55.583817,-114.18565,Lightning,2024-07-10 12:04,HAC,0.01,0.0,Ground,30.0,56.0,5.0,C2,HAC
2024,WWF013,,0.01,A,54.459758,-114.636192,Agriculture Industry,2024-04-22 17:00,HAC,0.01,0.1,Surface,11.0,36.0,5.0,S2,Other Agency
2024,SWF105,,0.01,A,57.246667,-115.825933,Lightning,2024-07-10 15:02,HAC,0.01,0.0,Surface,18.0,29.0,7.0,C2,HAC
2024,GWF041,,0.01,A,55.740917,-119.65795,Lightning,2024-07-13 14:08,HAC,0.01,0.1,Surface,18.0,89.0,0.0,M2,HAC
2024,GWF096,,0.01,A,55.659467,-119.214217,Lightning,2024-07-22 20:59,HAC,0.01,0.0,Surface,19.0,49.0,10.0,,HAC
2024,PWF023,,0.01,A,57.1061,-117.540017,Agriculture Industry,2024-04-24 11:30,HAC,0.01,0.0,Surface,13.0,28.0,2.0,O1a,Land Owner
2024,HWF144,,0.01,A,57.599083,-115.582017,Lightning,2024-07-20 13:00,FPD Staff,0.01,1.0,Surface,26.0,55.0,5.0,C2,FPD Staff
2024,CWF060,,0.01,A,51.50995,-115.262,Lightning,2024-07-22 18:00,HAC,0.01,1.0,Surface,26.0,30.0,10.0,C3,Air Tanker
2024,CWF052,,0.01,A,49.677117,-114.592667,Recreation,2024-06-29 12:00,FPD Staff,0.01,1.0,Surface,25.0,30.0,3.0,,FPD Staff
2024,LWF200,,0.01,A,54.765373,-111.807487,Resident,2024-10-18 18:00,FPD Staff,0.01,0.0,Surface,6.0,34.0,15.0,,Land Owner
2024,HWF134,,0.01,A,57.485467,-115.7277,Lightning,2024-07-13 23:30,Air Tanker,0.01,0.0,Surface,31.0,30.0,15.0,C2,Air Tanker
2024,CWF015,,0.01,A,49.60601,-114.39154,Recreation,2024-05-19 12:00,FPD Staff,0.01,,,,,,,FPD Staff
2024,PWF024,,0.01,A,56.613933,-117.344033,Agriculture Industry,2024-04-24 18:45,HAC,0.01,0.0,Surface,13.0,22.0,8.0,,Land Owner
2024,LWF170,,0.01,A,54.919953,-112.876295,Power Line Industry,2024-07-22 3:00,FPD Staff,0.01,0.0,Surface,28.0,60.0,14.0,O1b,Fire Department
2024,HWF054,,0.01,A,58.195367,-116.35275,Government,2024-06-28 19:30,FPD Staff,0.01,0.0,Surface,18.0,36.0,5.0,O1b,Fire Department
2024,HWF028,,0.01,A,58.529083,-115.155633,Other Industry,2024-05-04 12:00,UNIT,0.01,1.0,Surface,15.0,30.0,10.0,,Fire Department
2024,HWF077,,0.01,A,59.697717,-117.1216,Lightning,2024-07-02 12:00,UNIT,0.01,1.0,Surface,18.0,75.0,10.0,C2,UNIT
2024,WWF007,,0.01,A,54.131612,-116.169113,Incendiary,2024-04-11 14:00,HAC,0.01,0.0,Surface,12.0,36.0,2.0,,Other Agency
2024,SWF111,,0.01,A,55.918483,-115.635767,Resident,2024-07-13 9:20,HAC,0.01,0.0,Surface,20.0,46.0,5.0,,HAC
2024,RWF030,,0.01,A,52.099633,-114.998883,Lightning,2024-06-21 16:03,HAC,0.01,0.1,Ground,17.0,54.0,5.0,M2,HAC
2024,LWF010,,0.01,A,55.9522,-110.7228,Resident,2024-03-13 15:00,FPD Staff,0.1,1.0,Ground,-1.0,60.0,11.0,,HAC
2024,RWF080,,0.01,A,52.680833,-115.0783,Power Line Industry,2024-09-16 16:00,HAC,0.01,0.0,Surface,12.0,65.0,1.0,M2,Industry
2024,CWF074,,0.01,A,50.313707,-114.316682,Recreation,2024-09-02 12:00,FPD Staff,0.01,,,,,,,FPD Staff
2024,GWF034,,0.01,A,55.086717,-117.672867,Lightning,2024-06-29 8:00,HAC,0.01,0.0,Ground,26.0,35.0,5.0,O1b,Industry
2024,LWF131,,0.01,A,55.670117,-112.556183,Lightning,2024-07-13 15:00,HAC,0.01,0.1,Surface,20.0,32.0,10.0,C2,HAC
2024,HWF026,,0.01,A,58.326644,-116.582435,Recreation,2024-05-01 12:00,FPD Staff,0.01,0.0,Ground,12.9,41.0,5.0,,FPD Staff
