service_request_id,requested_date,updated_date,closed_date,status_description,service_name,comm_name,address,longitude,latitude
26-00329351,2026-05-17,2026-05-17T00:00:00.000,2026-05-17T00:00:00.000,Closed,Roads - Streetlight Maintenance,CRESCENT HEIGHTS,,-114.06164731813936,51.05950171589272
26-00330090,2026-05-17,2026-05-17T00:00:00.000,2026-05-17T00:00:00.000,Closed,Roads - Streetlight Maintenance,NORTH GLENMORE PARK,,-114.11225607544716,51.00142837278614
26-00329286,2026-05-16,2026-05-16T00:00:00.000,2026-05-16T00:00:00.000,Closed,Roads - Streetlight Damage,WEST HILLHURST,,-114.11515850909426,51.05507951426751
26-00328678,2026-05-16,2026-05-16T00:00:00.000,2026-05-16T00:00:00.000,Closed,Roads - Streetlight Damage,ROYAL OAK,,-114.21976419943832,51.142656213851055
26-00329295,2026-05-16,2026-05-16T00:00:00.000,2026-05-16T00:00:00.000,Closed,Roads - Streetlight Damage,WEST HILLHURST,,-114.11515850909426,51.05507951426751
26-00328733,2026-05-16,2026-05-16T00:00:00.000,2026-05-16T00:00:00.000,Closed,Roads - Streetlight Maintenance,KINGSLAND,,-114.07735883671336,50.98697675033278
26-00328421,2026-05-16,2026-05-16T00:00:00.000,2026-05-16T00:00:00.000,Closed,Roads - Streetlight Damage,TUXEDO PARK,,-114.06104493215648,51.07421777221349
26-00327526,2026-05-15,2026-06-18T00:00:00.000,2026-06-18T00:00:00.000,Closed,Roads - Streetlight Maintenance,CRANSTON,,-113.98000403324248,50.87819416673358
26-00328159,2026-05-15,2026-05-16T00:00:00.000,2026-05-16T00:00:00.000,Closed,Roads - Streetlight Maintenance,COUNTRY HILLS VILLAGE,,-114.06139543185051,51.15820384893674
26-00325033,2026-05-15,2026-05-15T00:00:00.000,2026-05-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRENTWOOD,,-114.13591917398958,51.09606553683618
26-00326588,2026-05-15,2026-05-15T00:00:00.000,2026-05-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00327074,2026-05-15,2026-05-15T00:00:00.000,2026-05-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,GLENBROOK,,-114.152694837935,51.02419405304613
26-00327017,2026-05-15,2026-05-15T00:00:00.000,2026-05-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,PENBROOKE MEADOWS,,-113.947687206113,51.04585328827213
26-00323916,2026-05-14,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,MAPLE RIDGE,,-114.03468902740028,50.95763758363201
26-00324143,2026-05-14,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,WOODBINE,,-114.1296281640212,50.94023326261844
26-00324736,2026-05-14,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,TUSCANY,,-114.2408862053562,51.12191108825487
26-00323234,2026-05-14,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Closed,Roads - Streetlight Damage,GLENDALE,,-114.15271889005814,51.03337139240085
26-00322702,2026-05-14,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Closed,Roads - Streetlight Damage,GREENVIEW,,-114.05746990262509,51.09485613569807
26-00324965,2026-05-14,2026-05-15T00:00:00.000,2026-05-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,CORNERSTONE,,-113.9305705256274,51.15735996767518
26-00322725,2026-05-14,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Duplicate (Closed),Roads - Streetlight Damage,GREENVIEW,,-114.05746990262509,51.09485613569807
26-00319569,2026-05-13,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,CORNERSTONE,,-113.9305705256274,51.15735996767518
26-00319450,2026-05-13,2026-05-14T00:00:00.000,2026-05-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,GLACIER RIDGE,,-114.1681884917596,51.190418661433526
26-00319179,2026-05-13,2026-05-13T00:00:00.000,2026-05-13T00:00:00.000,Duplicate (Closed),Roads - Streetlight Maintenance,EVANSTON,,-114.11219163730428,51.17121818734047
26-00319153,2026-05-13,2026-05-13T00:00:00.000,2026-05-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,EVANSTON,,-114.11219163730428,51.17121818734047
26-00319669,2026-05-13,2026-05-13T00:00:00.000,2026-05-13T00:00:00.000,Closed,Roads - Streetlight Damage,DIAMOND COVE,,-114.02265590844084,50.946212752936745
26-00313443,2026-05-12,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDGELAND/RIVERSIDE,,-114.03507983816613,51.05055069499901
26-00315223,2026-05-12,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Damage,WOODBINE,,-114.1296281640212,50.94023326261844
26-00314014,2026-05-12,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,DOWNTOWN COMMERCIAL CORE,,-114.06959371115344,51.0472744358498
26-00317414,2026-05-12,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,WINSTON HEIGHTS/MOUNTVIEW,,-114.04184874950612,51.0752988028074
26-00313418,2026-05-12,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Damage,WOODBINE,,-114.1296281640212,50.94023326261844
26-00317487,2026-05-12,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Damage,PENBROOKE MEADOWS,,-113.947687206113,51.04585328827213
26-00311507,2026-05-11,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,LEWISBURG,,-114.03826144375064,51.186803312554616
26-00312414,2026-05-11,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCKENZIE LAKE,,-113.9881871837774,50.91486638419278
26-00309487,2026-05-11,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Damage,CITYSCAPE,,-113.9612580314835,51.14703155759964
26-00310475,2026-05-11,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,LEWISBURG,,-114.03826144375064,51.186803312554616
26-00309531,2026-05-11,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,WEST HILLHURST,,-114.11515850909426,51.05507951426751
26-00313401,2026-05-11,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDGELAND/RIVERSIDE,,-114.03507983816613,51.05055069499901
26-00309815,2026-05-11,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Damage,COUNTRY HILLS VILLAGE,,-114.06139543185051,51.15820384893674
26-00313311,2026-05-11,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,WOODBINE,,-114.1296281640212,50.94023326261844
26-00310486,2026-05-11,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,CHRISTIE PARK,,-114.17601756827588,51.0407995298222
26-00309309,2026-05-11,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Damage,CITYSCAPE,,-113.9612580314835,51.14703155759964
26-00308748,2026-05-10,2026-05-10T00:00:00.000,2026-05-10T00:00:00.000,Closed,Roads - Streetlight Damage,DEER RIDGE,,-114.02023404987304,50.92657386979402
26-00308824,2026-05-10,2026-06-02T00:00:00.000,2026-06-02T00:00:00.000,Duplicate (Closed),Roads - Streetlight Maintenance,INGLEWOOD,,-114.01912581291118,51.03414052413669
26-00308926,2026-05-10,2026-05-10T00:00:00.000,2026-05-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,RANCHLANDS,,-114.18364711110482,51.11917908296843
26-00309244,2026-05-10,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,EVERGREEN,,-114.11569352503209,50.91870443401208
26-00309250,2026-05-10,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,FAIRVIEW,,-114.0603609439821,50.98538212195565
26-00309292,2026-05-10,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,CRANSTON,,-113.98000403324248,50.87819416673358
26-00309288,2026-05-10,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,SOUTH AIRWAYS,,-114.00519380543584,51.07422107050224
26-00309265,2026-05-10,2026-05-12T00:00:00.000,2026-05-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,CORNERSTONE,,-113.9305705256274,51.15735996767518
26-00306972,2026-05-09,2026-05-09T00:00:00.000,2026-05-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,CANYON MEADOWS,,-114.0820063458848,50.94095720926748
26-00307198,2026-05-09,2026-05-09T00:00:00.000,2026-05-09T00:00:00.000,Closed,Roads - Streetlight Damage,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00303404,2026-05-08,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,MONTGOMERY,,-114.16224821352388,51.071076143699045
26-00303494,2026-05-08,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH,,-113.96997429032228,51.05954612270691
26-00306251,2026-05-08,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,NOSE HILL PARK,,-114.11069096475087,51.111277141566816
26-00306392,2026-05-08,2026-05-09T00:00:00.000,2026-05-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRENTWOOD,,-114.13591917398958,51.09606553683618
26-00306290,2026-05-08,2026-05-12T00:00:00.000,2026-05-12T00:00:00.000,Closed,Roads - Streetlight Damage,HIGHLAND PARK,,-114.0620558477436,51.08801817919036
26-00301113,2026-05-07,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00303305,2026-05-07,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Duplicate (Closed),Roads - Streetlight Maintenance,CASTLERIDGE,,-113.96102973195768,51.10525413516706
26-00303301,2026-05-07,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,CASTLERIDGE,,-113.96102973195768,51.10525413516706
26-00303356,2026-05-07,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00303309,2026-05-07,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,CHAPARRAL,,-114.02566896242004,50.88467311348729
26-00303170,2026-05-07,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Damage,PARKDALE,,-114.13533325689389,51.05994755127784
26-00300638,2026-05-07,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Damage,SETON,,-113.94793123802644,50.874157663473184
26-00301088,2026-05-07,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRAESIDE,,-114.10636590290346,50.95600269188388
26-00299828,2026-05-07,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Damage,MCKENZIE TOWNE,,-113.96135301049588,50.91714876195852
26-00300049,2026-05-07,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Damage,UNIVERSITY DISTRICT,,-114.14496478087015,51.07385411823228
26-00299477,2026-05-07,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,PINE CREEK,,-114.06786719699797,50.85631703837584
26-00296578,2026-05-06,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,SOUTHWOOD,,-114.08319427981304,50.957758808343314
26-00296021,2026-05-06,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,ARBOUR LAKE,,-114.20766602126564,51.13260178567984
26-00297190,2026-05-06,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,ABBEYDALE,,-113.92779834680348,51.059416705656574
26-00296814,2026-05-06,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,SETON,,-113.94793123802644,50.874157663473184
26-00295515,2026-05-06,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Damage,MORAINE,,-114.10624312812324,51.19053872895641
26-00295881,2026-05-06,2026-06-02T00:00:00.000,2026-06-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,INGLEWOOD,,-114.01912581291118,51.03414052413669
26-00297185,2026-05-06,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,KINGSLAND,,-114.07735883671336,50.98697675033278
26-00299227,2026-05-06,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Duplicate (Closed),Roads - Streetlight Maintenance,TARADALE,,-113.934002077972,51.11794016367547
26-00299367,2026-05-06,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,CITYSCAPE,,-113.9612580314835,51.14703155759964
26-00299343,2026-05-06,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,CANYON MEADOWS,,-114.0820063458848,50.94095720926748
26-00299214,2026-05-06,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,TARADALE,,-113.934002077972,51.11794016367547
26-00296922,2026-05-06,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRENTWOOD,,-114.13591917398958,51.09606553683618
26-00295509,2026-05-05,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00295496,2026-05-05,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,BEDDINGTON HEIGHTS,,-114.0849111408055,51.13164398595451
26-00252077,2026-04-21,2026-04-21T00:00:00.000,2026-04-21T00:00:00.000,Closed,Roads - Streetlight Maintenance,CORNERSTONE,,-113.9305705256274,51.15735996767518
26-00248115,2026-04-20,2026-04-20T00:00:00.000,2026-04-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,AUBURN BAY,,-113.95779514351894,50.89269507750196
26-00248721,2026-04-20,2026-04-20T00:00:00.000,2026-04-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,TARADALE,,-113.934002077972,51.11794016367547
26-00246938,2026-04-20,2026-04-20T00:00:00.000,2026-04-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,SHERWOOD,,-114.15192222360092,51.15999021930858
26-00245950,2026-04-19,2026-04-19T00:00:00.000,2026-04-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,RANCHLANDS,,-114.18364711110482,51.11917908296843
26-00245963,2026-04-19,2026-04-19T00:00:00.000,2026-04-19T00:00:00.000,Closed,Roads - Streetlight Damage,BOWNESS,,-114.188388474722,51.08334628834888
26-00245242,2026-04-18,2026-04-18T00:00:00.000,2026-04-18T00:00:00.000,Closed,Roads - Streetlight Damage,CORAL SPRINGS,,-113.92694858499824,51.10334785100925
26-00244259,2026-04-18,2026-04-18T00:00:00.000,2026-04-18T00:00:00.000,Closed,Roads - Streetlight Damage,SOMERSET,,-114.08137551622823,50.89890417703828
26-00245215,2026-04-18,2026-04-18T00:00:00.000,2026-04-18T00:00:00.000,Closed,Roads - Streetlight Maintenance,TARADALE,,-113.934002077972,51.11794016367547
26-00243930,2026-04-17,2026-04-18T00:00:00.000,2026-04-18T00:00:00.000,Closed,Roads - Streetlight Maintenance,SETON,,-113.94793123802644,50.874157663473184
26-00239990,2026-04-16,2026-04-16T00:00:00.000,2026-04-16T00:00:00.000,Closed,Roads - Streetlight Damage,CORAL SPRINGS,,-113.92694858499824,51.10334785100925
26-00239886,2026-04-16,2026-04-16T00:00:00.000,2026-04-16T00:00:00.000,Closed,Roads - Streetlight Maintenance,RENFREW,,-114.03916899334442,51.05965315830899
26-00237592,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,DEER RIDGE,,-114.02023404987304,50.92657386979402
26-00236467,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,BELTLINE,,-114.0551860888619,51.03743796399198
26-00236034,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,KINGSLAND,,-114.07735883671336,50.98697675033278
26-00235749,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,RANCHLANDS,,-114.18364711110482,51.11917908296843
26-00236736,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Damage,MCKENZIE LAKE,,-113.9881871837774,50.91486638419278
26-00236006,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,EAST SHEPARD INDUSTRIAL,,-113.95096996432171,50.9513098380589
26-00238118,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,PALLISER,,-114.11215889038807,50.96676703174382
26-00237602,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,DALHOUSIE,,-114.15815535928552,51.10940993799306
26-00235533,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRENTWOOD,,-114.13591917398958,51.09606553683618
26-00238088,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,NORTH HAVEN,,-114.08942057511464,51.09594155219175
26-00237215,2026-04-15,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,AUBURN BAY,,-113.95779514351894,50.89269507750196
26-00235323,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIGHLAND PARK,,-114.0620558477436,51.08801817919036
26-00235309,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,SADDLE RIDGE,,-113.94562252266888,51.13057324276626
26-00232111,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,RENFREW,,-114.03916899334442,51.05965315830899
26-00234904,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,BOWNESS,,-114.188388474722,51.08334628834888
26-00232065,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,UNIVERSITY HEIGHTS,,-114.13308657031322,51.07040418074353
26-00232653,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,MILLRISE,,-114.08491413864552,50.91705536774364
26-00235431,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIGHWOOD,,-114.0798911269166,51.092359423668654
26-00235425,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,EVERGREEN,,-114.11569352503209,50.91870443401208
26-00233514,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,HAYSBORO,,-114.08334023954264,50.97221484296711
26-00233421,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Damage,BELTLINE,,-114.0551860888619,51.03743796399198
26-00232046,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRAESIDE,,-114.10636590290346,50.95600269188388
26-00232206,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,EVERGREEN,,-114.11569352503209,50.91870443401208
26-00235464,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,MONTGOMERY,,-114.16224821352388,51.071076143699045
26-00235443,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRENTWOOD,,-114.13591917398958,51.09606553683618
26-00235475,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,MOUNT PLEASANT,,-114.07602998447167,51.074237909055896
26-00235334,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,CRESCENT HEIGHTS,,-114.06164731813936,51.05950171589272
26-00235505,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,BELTLINE,,-114.0551860888619,51.03743796399198
26-00234427,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIGHWOOD,,-114.0798911269166,51.092359423668654
26-00235380,2026-04-14,2026-04-15T00:00:00.000,2026-04-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00234776,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,RICHMOND,,-114.11842028929551,51.02971029545911
26-00234108,2026-04-14,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Damage,HILLHURST,,-114.09364601408991,51.057277532355
26-00234551,2026-04-14,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00231993,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,DEER RIDGE,,-114.02023404987304,50.92657386979402
26-00231656,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,BEDDINGTON HEIGHTS,,-114.0849111408055,51.13164398595451
26-00230238,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,OAKRIDGE,,-114.12961404738668,50.969662799426914
26-00230034,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00230318,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00229574,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,WOODLANDS,,-114.10615958156993,50.9411239786837
26-00229355,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,RENFREW,,-114.03916899334442,51.05965315830899
26-00230444,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,OAKRIDGE,,-114.12961404738668,50.969662799426914
26-00231983,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,ERLTON,,-114.06314803616586,51.02633258165659
26-00230465,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,PUMP HILL,,-114.10078728035032,50.96682770201055
26-00228746,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,PENBROOKE MEADOWS,,-113.947687206113,51.04585328827213
26-00229707,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Damage,BELTLINE,,-114.0551860888619,51.03743796399198
26-00231961,2026-04-13,2026-04-13T00:00:00.000,2026-04-13T00:00:00.000,Closed,Roads - Streetlight Damage,DOVER,,-113.99305400906276,51.02256772313628
26-00228415,2026-04-12,2026-04-12T00:00:00.000,2026-04-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,TUSCANY,,-114.2408862053562,51.12191108825487
26-00228677,2026-04-12,2026-04-12T00:00:00.000,2026-04-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,TARADALE,,-113.934002077972,51.11794016367547
26-00228682,2026-04-12,2026-04-12T00:00:00.000,2026-04-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCKENZIE LAKE,,-113.9881871837774,50.91486638419278
26-00226579,2026-04-11,2026-04-11T00:00:00.000,2026-04-11T00:00:00.000,Closed,Roads - Streetlight Damage,WEST SPRINGS,,-114.20668628482738,51.05977296984733
26-00226369,2026-04-11,2026-04-11T00:00:00.000,2026-04-11T00:00:00.000,Closed,Roads - Streetlight Damage,SCARBORO,,-114.10717502442168,51.04076520075529
26-00227705,2026-04-11,2026-04-12T00:00:00.000,2026-04-12T00:00:00.000,Closed,Roads - Streetlight Damage,SILVERADO,,-114.07129694074862,50.88298604108047
26-00227101,2026-04-11,2026-04-11T00:00:00.000,2026-04-11T00:00:00.000,Closed,Roads - Streetlight Damage,RENFREW,,-114.03916899334442,51.05965315830899
26-00227726,2026-04-11,2026-04-12T00:00:00.000,2026-04-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,BELVEDERE,,-113.90498295155106,51.03782959976843
26-00227348,2026-04-11,2026-04-11T00:00:00.000,2026-04-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,SADDLE RIDGE,,-113.94562252266888,51.13057324276626
26-00226772,2026-04-11,2026-04-11T00:00:00.000,2026-04-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00224398,2026-04-10,2026-06-25T00:00:00.000,2026-06-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,EVANSTON,,-114.11219163730428,51.17121818734047
26-00223593,2026-04-10,2026-04-10T00:00:00.000,2026-04-10T00:00:00.000,Closed,Roads - Streetlight Damage,MAYLAND HEIGHTS,,-114.01331127596195,51.06083218163849
26-00225422,2026-04-10,2026-04-10T00:00:00.000,2026-04-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDLEWOOD,,-114.11020921039947,50.89921921581604
26-00223577,2026-04-10,2026-04-10T00:00:00.000,2026-04-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,UNIVERSITY HEIGHTS,,-114.13308657031322,51.07040418074353
26-00225894,2026-04-10,2026-07-14T00:00:00.000,2026-05-15T00:00:00.000,Open,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00224081,2026-04-10,2026-04-10T00:00:00.000,2026-04-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,MOUNT PLEASANT,,-114.07602998447167,51.074237909055896
26-00225493,2026-04-10,2026-04-10T00:00:00.000,2026-04-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,HAMPTONS,,-114.14668841065269,51.14509558933835
